user_id,full_name,email,total_spend,signup_date,region,product_category,payment_method,is_active,device_type,loyalty_score
be88bf5c,Diego Schmidt,diego.schmidt.360@example.com,1780.37,2026-11-23,LATAM,Fashion,Bank Transfer,True,Tablet,91
acb2c25d,Elena Dubois,elena.dubois.727@example.com,5938.92,2026-10-27,EMEA,Books,Credit Card,True,Smart Watch,61
ae0b5746,Valentina Silva,valentina.silva.897@example.com,1835.49,2026-06-28,North America,Fashion,Credit Card,True,Mobile,64
3ad2708f,Marco Silva,marco.silva.413@example.com,5247.37,2026-10-12,LATAM,Home & Garden,PayPal,True,Mobile,74
76e48ed8,Leo Silva,leo.silva.675@example.com,9450.46,2026-09-26,LATAM,Automotive,Bank Transfer,False,Smart Watch,100
23f41054,Leo Silva,leo.silva.217@example.com,1345.68,2026-11-13,EMEA,Fashion,Credit Card,True,Smart Watch,65
9c592c27,Lucas Müller,lucas.müller.999@example.com,4362.61,2026-06-18,Europe,Automotive,Crypto,False,Mobile,67
59334a13,Sofia Tanaka,sofia.tanaka.344@example.com,7800.51,2026-08-18,APAC,Home & Garden,Crypto,True,Tablet,99
ba43478a,Ana Silva,ana.silva.342@example.com,1129.49,2026-06-09,Europe,Electronics,Apple Pay,False,Tablet,88
0dde7b84,Leo Kim,leo.kim.621@example.com,5688.04,2027-01-03,North America,Automotive,Crypto,True,Tablet,65
329dcb11,Elena Tanaka,elena.tanaka.111@example.com,4276.62,2026-08-11,EMEA,Automotive,Bank Transfer,False,Tablet,62
4bf5a79a,Leo Rossi,leo.rossi.315@example.com,2008.63,2026-06-01,North America,Books,Bank Transfer,False,Desktop,69
ea5aa054,Marco Silva,marco.silva.234@example.com,4982.7,2027-05-27,EMEA,Fashion,PayPal,False,Mobile,82
2989bfbd,Leo Tanaka,leo.tanaka.967@example.com,9169.58,2027-03-13,North America,Fashion,Crypto,False,Mobile,83
aa568c51,Marco Kim,marco.kim.840@example.com,7179.78,2027-03-14,Europe,Home & Garden,Bank Transfer,True,Mobile,89
c0e6c800,Sofia Müller,sofia.müller.521@example.com,4185.68,2027-02-14,North America,Electronics,Credit Card,False,Tablet,56
a883021d,Leo Dubois,leo.dubois.497@example.com,4937.23,2026-09-30,EMEA,Electronics,Crypto,False,Desktop,80
bead5f0c,Lucas Rossi,lucas.rossi.843@example.com,1067.42,2026-10-20,APAC,Home & Garden,PayPal,False,Mobile,94
d772df02,Lucas Schmidt,lucas.schmidt.647@example.com,3549.92,2027-03-16,Europe,Fashion,Credit Card,False,Mobile,85
3bd05fe4,Diego Silva,diego.silva.900@example.com,7673.49,2026-08-15,North America,Electronics,Crypto,True,Smart Watch,62
7750f834,Lucas Rossi,lucas.rossi.409@example.com,3206.13,2026-11-11,Europe,Electronics,Credit Card,True,Mobile,68
f0ed7285,Marco Rossi,marco.rossi.604@example.com,4671.49,2026-07-28,North America,Fashion,PayPal,True,Tablet,72
b36a515b,Sofia Dubois,sofia.dubois.520@example.com,8077.98,2026-06-24,EMEA,Fashion,Credit Card,True,Desktop,90
0aa2a1c0,Lucas Dubois,lucas.dubois.856@example.com,7921.7,2026-12-31,LATAM,Home & Garden,Apple Pay,True,Mobile,94
cb30b499,Sofia Kim,sofia.kim.285@example.com,2785.76,2026-10-02,Europe,Home & Garden,Apple Pay,False,Mobile,98
c76d2cf4,Ana Tanaka,ana.tanaka.286@example.com,2738.85,2026-09-05,North America,Home & Garden,Credit Card,False,Tablet,96
fbaa4f30,Elena Silva,elena.silva.527@example.com,2626.46,2026-09-12,APAC,Home & Garden,Apple Pay,True,Desktop,65
15a4b146,Sofia Kowalski,sofia.kowalski.729@example.com,1547.63,2026-06-28,APAC,Home & Garden,Apple Pay,False,Tablet,82
e3624da7,Sofia Kowalski,sofia.kowalski.722@example.com,1600.33,2026-06-03,APAC,Automotive,PayPal,False,Tablet,85
0f0f5654,Marco Tanaka,marco.tanaka.975@example.com,2217.51,2027-04-25,North America,Electronics,PayPal,False,Smart Watch,87
8110d1eb,Lucas Silva,lucas.silva.778@example.com,3652.87,2026-06-06,Europe,Fashion,Crypto,False,Tablet,59
9bdf64c6,Diego Schmidt,diego.schmidt.209@example.com,4342.98,2026-08-06,APAC,Home & Garden,Apple Pay,False,Tablet,54
042587ba,Leo Kim,leo.kim.544@example.com,1850.4,2026-12-23,APAC,Automotive,Apple Pay,True,Tablet,96
c5d9bf81,Leo Schmidt,leo.schmidt.533@example.com,7958.45,2027-03-17,North America,Automotive,Credit Card,True,Tablet,83
021ec35d,Elena Dubois,elena.dubois.565@example.com,4948.37,2027-04-14,EMEA,Automotive,Bank Transfer,False,Desktop,66
dfb02d93,Ana Dubois,ana.dubois.712@example.com,8212.26,2026-10-23,EMEA,Fashion,PayPal,False,Tablet,59
cf70becd,Marco Kim,marco.kim.381@example.com,4301.12,2027-02-13,APAC,Home & Garden,Crypto,True,Desktop,60
2bcbf107,Valentina Dubois,valentina.dubois.528@example.com,3432.58,2026-12-27,EMEA,Home & Garden,Apple Pay,False,Tablet,67
708d5f9e,Elena Rossi,elena.rossi.570@example.com,3895.66,2026-07-08,APAC,Electronics,Crypto,True,Mobile,97
d8652d28,Valentina Dubois,valentina.dubois.480@example.com,1053.01,2026-11-21,Europe,Books,Apple Pay,True,Mobile,91
92c88ea5,Marco Kim,marco.kim.385@example.com,951.72,2026-07-20,LATAM,Books,Apple Pay,True,Desktop,64
cbed7675,Sofia Kim,sofia.kim.922@example.com,8493.08,2026-12-15,North America,Home & Garden,Apple Pay,False,Mobile,94
228c1f8d,Diego Dubois,diego.dubois.157@example.com,1651.4,2026-12-03,North America,Home & Garden,Crypto,False,Smart Watch,70
6b14f4b5,Diego Rossi,diego.rossi.893@example.com,8867.05,2026-07-10,EMEA,Automotive,Apple Pay,False,Smart Watch,69
f4ae704d,Sofia Silva,sofia.silva.618@example.com,9621.2,2027-02-16,LATAM,Home & Garden,Bank Transfer,False,Tablet,72
6231f48e,Leo Dubois,leo.dubois.771@example.com,2634.48,2026-07-25,North America,Home & Garden,Crypto,True,Smart Watch,88
ecbab103,Valentina Kim,valentina.kim.925@example.com,7861.78,2027-05-08,North America,Fashion,PayPal,True,Tablet,58
4de0a4c4,Valentina Rossi,valentina.rossi.556@example.com,6718.49,2026-07-31,APAC,Fashion,Credit Card,False,Mobile,83
8a13edf2,Valentina Kowalski,valentina.kowalski.987@example.com,2696.92,2026-11-30,LATAM,Books,PayPal,False,Desktop,61
73e5d8f6,Leo Kim,leo.kim.325@example.com,4578.57,2027-04-10,Europe,Home & Garden,Crypto,False,Smart Watch,88
b5936032,Ana Kim,ana.kim.217@example.com,9172.83,2027-01-14,EMEA,Home & Garden,PayPal,True,Smart Watch,69
4e6ac37a,Valentina Müller,valentina.müller.743@example.com,782.38,2026-09-17,Europe,Books,Bank Transfer,False,Smart Watch,54
c91a5cd1,Sofia Silva,sofia.silva.340@example.com,7050.36,2027-05-19,APAC,Electronics,Bank Transfer,False,Mobile,54
be2768d7,Diego Müller,diego.müller.398@example.com,9293.98,2026-06-18,APAC,Automotive,Crypto,False,Mobile,95
b98d5e54,Sofia Kowalski,sofia.kowalski.955@example.com,6765.92,2026-11-13,North America,Electronics,Crypto,True,Mobile,57
729e778b,Ana Kowalski,ana.kowalski.473@example.com,6915.91,2026-07-14,EMEA,Electronics,Apple Pay,True,Tablet,76
06d7740a,Ana Schmidt,ana.schmidt.750@example.com,3971.05,2026-12-16,EMEA,Fashion,Credit Card,True,Desktop,51
48a09488,Ana Dubois,ana.dubois.565@example.com,1137.04,2026-07-08,EMEA,Home & Garden,PayPal,False,Mobile,60
73689077,Leo Dubois,leo.dubois.478@example.com,5592.44,2026-08-30,Europe,Fashion,Credit Card,False,Desktop,96
a6536241,Leo Kowalski,leo.kowalski.633@example.com,983.79,2027-04-01,North America,Books,Crypto,False,Smart Watch,79
91f2aa28,Elena Kim,elena.kim.546@example.com,3772.76,2026-12-05,EMEA,Automotive,Credit Card,False,Desktop,62
f21a539c,Elena Kowalski,elena.kowalski.465@example.com,9862.88,2027-05-17,LATAM,Automotive,Credit Card,False,Tablet,59
f4c812ff,Lucas Müller,lucas.müller.418@example.com,4730.32,2026-11-29,EMEA,Electronics,PayPal,False,Tablet,54
eb59cd51,Elena Kim,elena.kim.592@example.com,4740.85,2027-01-26,LATAM,Books,Credit Card,False,Tablet,59
8c2f4a77,Elena Dubois,elena.dubois.702@example.com,3404.44,2027-01-25,LATAM,Electronics,Crypto,True,Mobile,99
cacf51c5,Marco Kim,marco.kim.758@example.com,9445.63,2026-10-02,APAC,Books,Crypto,True,Mobile,63
2e0ff087,Valentina Tanaka,valentina.tanaka.419@example.com,3574.62,2027-04-02,LATAM,Electronics,PayPal,True,Smart Watch,76
c3efef6b,Marco Dubois,marco.dubois.281@example.com,9636.76,2026-11-15,APAC,Electronics,Crypto,True,Mobile,54
5d81428f,Elena Müller,elena.müller.358@example.com,3776.04,2026-08-31,Europe,Fashion,PayPal,False,Desktop,78
3d99ed73,Ana Tanaka,ana.tanaka.199@example.com,9608.7,2026-07-19,Europe,Fashion,Crypto,False,Desktop,74
ee26625a,Diego Rossi,diego.rossi.705@example.com,5000.49,2027-03-11,EMEA,Books,PayPal,False,Mobile,67
5e1f88a1,Ana Rossi,ana.rossi.814@example.com,5458.3,2027-03-23,EMEA,Books,Credit Card,True,Smart Watch,93
